TIME,Discharge_Hoofdgemaal,Discharge_Sportlaan,Discharge_Emmastraat,Discharge_Kerkstraat,Precipitation,Temperature
2017-11-11 11:00:00,1851.567,265.291,75.202,66.651,0.9,7.0
2017-11-11 12:00:00,2686.76,540.297,91.365,85.397,0.0,5.9
2017-11-11 13:00:00,1950.465,788.059,128.239,109.342,0.0,4.9
2017-11-11 14:00:00,1082.236,749.542,163.529,146.34,0.0,4.2
2017-11-11 15:00:00,745.328,698.015,150.274,165.611,0.0,4.5
2017-11-11 16:00:00,631.241,612.344,104.479,129.349,0.0,3.9
2017-11-11 17:00:00,631.074,518.892,73.425,87.195,0.0,3.6
2017-11-11 18:00:00,640.629,503.735,75.071,75.127,0.0,3.3
2017-11-11 19:00:00,620.678,458.3,74.953,68.875,0.0,2.8
2017-11-11 20:00:00,546.349,364.096,75.734,68.713,0.0,2.8
2017-11-11 21:00:00,439.926,282.862,85.103,85.88,0.0,2.5
2017-11-11 22:00:00,398.802,226.863,72.996,85.853,0.0,3.4
2017-11-11 23:00:00,386.238,190.568,58.665,66.627,0.0,3.1
2017-11-12 00:00:00,358.366,158.541,55.743,53.478,0.0,3.6
2017-11-12 01:00:00,310.892,134.104,54.056,49.875,0.0,3.8
2017-11-12 02:00:00,248.398,106.369,46.855,50.21,0.1,3.8
2017-11-12 03:00:00,228.233,88.083,36.629,41.365,0.0,3.9
2017-11-12 04:00:00,238.606,83.367,35.468,35.562,0.3,4.2
2017-11-12 05:00:00,210.717,71.903,26.409,26.926,0.7,4.6
2017-11-12 06:00:00,216.981,64.633,17.562,17.691,0.0,5.3
2017-11-12 07:00:00,284.347,66.337,18.261,17.562,0.0,5.7
2017-11-12 08:00:00,428.186,109.167,16.472,16.847,0.0,5.5
2017-11-12 09:00:00,550.085,200.481,22.489,16.472,0.0,6.0
2017-11-12 10:00:00,641.704,231.092,42.604,34.298,0.0,6.1
2017-11-12 11:00:00,702.696,216.831,68.524,64.239,0.0,5.5
2017-11-12 12:00:00,707.189,211.744,89.766,80.24,0.0,5.0
2017-11-12 13:00:00,650.88,202.488,103.36,95.419,0.0,4.8
2017-11-12 14:00:00,543.802,185.205,107.773,106.696,0.3,4.6
2017-11-12 15:00:00,477.616,161.967,100.188,102.939,0.0,4.3
2017-11-12 16:00:00,488.885,145.761,77.681,89.804,0.5,4.5
2017-11-12 17:00:00,557.348,132.694,63.542,76.747,0.2,4.1
2017-11-12 18:00:00,762.888,145.839,66.651,66.452,0.4,5.1
2017-11-12 19:00:00,890.92,264.607,68.793,59.291,0.1,4.9
2017-11-12 20:00:00,1033.778,345.017,69.967,64.869,1.0,5.2
2017-11-12 21:00:00,1207.749,348.085,71.226,75.617,0.3,5.3
2017-11-12 22:00:00,1106.865,374.757,93.976,78.708,0.0,5.8
2017-11-12 23:00:00,852.925,436.6,143.428,110.578,0.4,6.2
2017-11-13 00:00:00,687.094,389.877,284.134,232.036,0.3,5.7
2017-11-13 01:00:00,742.287,226.412,370.504,319.5,0.0,4.9
2017-11-13 02:00:00,841.495,246.874,336.874,339.483,0.1,4.3
2017-11-13 03:00:00,784.206,372.077,327.569,354.692,0.0,4.8
2017-11-13 04:00:00,585.741,339.197,253.655,295.955,0.0,5.7
2017-11-13 05:00:00,452.306,212.307,174.437,206.719,0.0,7.1
2017-11-13 06:00:00,451.069,152.303,139.56,156.319,0.0,8.4
2017-11-13 07:00:00,507.155,141.332,109.328,122.518,0.0,8.4
2017-11-13 08:00:00,535.404,165.123,99.326,100.737,0.0,8.4
2017-11-13 09:00:00,498.133,185.535,105.421,102.242,0.0,9.4
2017-11-13 10:00:00,501.783,191.524,111.743,109.689,0.0,8.4
2017-11-13 11:00:00,522.189,207.539,92.397,103.958,0.0,8.3
2017-11-13 12:00:00,579.009,200.62,77.981,83.032,0.0,7.2
2017-11-13 13:00:00,637.809,183.679,70.69,74.726,0.0,6.1
2017-11-13 14:00:00,585.944,163.143,65.919,76.251,0.0,4.6
2017-11-13 15:00:00,472.547,149.204,62.897,62.142,0.0,3.8
2017-11-13 16:00:00,431.115,149.683,56.686,58.12,0.0,3.4
2017-11-13 17:00:00,492.02,151.672,57.649,62.195,0.0,3.7
2017-11-13 18:00:00,552.46,161.631,56.918,55.229,0.0,3.1
2017-11-13 19:00:00,562.7,192.842,53.416,49.678,0.0,2.3
2017-11-13 20:00:00,510.908,211.735,67.067,58.625,0.0,3.0
2017-11-13 21:00:00,476.881,189.361,79.525,74.862,0.0,2.2
2017-11-13 22:00:00,441.902,173.682,78.559,77.674,0.0,2.9
2017-11-13 23:00:00,356.053,159.592,73.402,75.569,0.0,3.1
2017-11-14 00:00:00,316.895,129.659,64.625,71.547,0.0,4.1
2017-11-14 01:00:00,300.645,99.879,57.38,58.85,0.0,5.0
2017-11-14 02:00:00,236.189,74.921,43.868,49.336,0.0,5.2
2017-11-14 03:00:00,193.742,52.392,34.211,41.592,0.0,5.2
2017-11-14 04:00:00,219.974,49.437,24.338,33.097,0.0,6.1
2017-11-14 05:00:00,238.784,49.587,15.689,23.466,0.0,7.1
2017-11-14 06:00:00,307.194,52.583,16.33,16.33,0.0,7.9
2017-11-14 07:00:00,452.584,79.594,16.471,16.471,0.0,8.1
2017-11-14 08:00:00,549.751,119.915,26.176,16.956,0.0,8.7
2017-11-14 09:00:00,577.244,155.88,39.03,25.739,0.0,8.4
2017-11-14 10:00:00,568.528,155.32,52.993,43.586,0.0,7.9
2017-11-14 11:00:00,488.803,134.394,66.867,65.361,0.0,7.6
2017-11-14 12:00:00,438.308,129.894,65.021,64.317,0.0,7.9
2017-11-14 13:00:00,403.01,132.454,56.849,60.195,0.0,7.9
2017-11-14 14:00:00,360.306,117.76,54.335,57.209,0.1,8.1
2017-11-14 15:00:00,330.835,116.714,51.839,51.837,0.0,8.2
2017-11-14 16:00:00,382.292,114.552,46.623,44.198,0.0,8.3
2017-11-14 17:00:00,451.819,113.591,47.344,51.514,0.0,8.4
2017-11-14 18:00:00,537.005,132.06,53.47,50.868,0.2,8.6
2017-11-14 19:00:00,601.497,179.413,54.623,48.351,0.2,8.8
2017-11-14 20:00:00,592.511,220.32,62.966,57.241,0.2,9.1
2017-11-14 21:00:00,574.874,216.497,75.119,71.381,0.3,9.2
2017-11-14 22:00:00,498.325,196.38,80.2,83.229,0.0,9.3
2017-11-14 23:00:00,407.736,168.239,81.076,79.725,0.0,9.1
2017-11-15 00:00:00,343.747,139.012,69.497,73.28,0.0,9.0
2017-11-15 01:00:00,287.092,114.24,56.398,65.479,0.0,9.0
2017-11-15 02:00:00,269.32,79.567,48.353,49.012,0.0,9.0
2017-11-15 03:00:00,237.496,63.836,44.031,42.235,0.0,8.9
2017-11-15 04:00:00,197.385,58.9,31.194,42.491,0.0,8.8
2017-11-15 05:00:00,251.874,54.895,24.492,27.469,0.0,8.9
2017-11-15 06:00:00,306.655,60.021,22.253,15.828,0.1,9.2
2017-11-15 07:00:00,203.993,77.465,16.441,20.623,0.0,9.3
2017-11-15 08:00:00,516.191,117.902,22.768,24.942,0.0,9.4
2017-11-15 09:00:00,690.585,157.375,40.234,34.332,0.0,9.6
2017-11-15 10:00:00,465.175,168.192,56.931,52.831,0.0,9.7
2017-11-15 11:00:00,482.835,153.87,66.807,62.603,0.0,9.6
2017-11-15 12:00:00,460.369,147.18,71.491,66.93,0.0,9.1
2017-11-15 13:00:00,400.616,134.604,66.543,61.724,0.0,8.8
2017-11-15 14:00:00,401.442,132.359,61.892,62.141,0.0,8.8
2017-11-15 15:00:00,417.576,129.712,54.907,60.583,0.0,8.8
2017-11-15 16:00:00,449.334,114.956,49.392,53.41,0.0,8.7
2017-11-15 17:00:00,498.526,128.02,41.328,49.931,0.0,8.7
2017-11-15 18:00:00,685.639,134.751,47.219,42.951,0.0,8.7
2017-11-15 19:00:00,811.738,206.168,48.843,47.131,0.0,8.7
2017-11-15 20:00:00,723.173,286.051,60.41,55.933,0.0,8.7
2017-11-15 21:00:00,588.644,266.956,95.247,81.353,0.0,8.5
2017-11-15 22:00:00,519.951,209.357,109.434,108.858,0.0,8.6
2017-11-15 23:00:00,467.833,183.456,98.221,101.44,0.0,8.8
2017-11-16 00:00:00,368.003,152.108,76.296,82.708,0.0,8.9
2017-11-16 01:00:00,297.11,111.0,58.385,69.722,0.0,8.9
2017-11-16 02:00:00,295.371,90.597,47.206,51.847,0.0,8.9
2017-11-16 03:00:00,248.446,65.789,34.092,39.649,0.0,9.0
2017-11-16 04:00:00,194.907,52.683,33.43,34.308,0.0,9.0
2017-11-16 05:00:00,233.675,58.995,24.662,25.07,0.2,9.0
2017-11-16 06:00:00,336.548,51.634,16.5,16.092,0.2,9.0
2017-11-16 07:00:00,444.266,70.846,16.985,18.2,0.5,9.2
2017-11-16 08:00:00,498.477,120.089,21.551,16.985,0.0,9.6
2017-11-16 09:00:00,507.232,153.884,40.152,34.675,0.0,9.5
2017-11-16 10:00:00,496.285,147.865,59.371,47.961,0.0,9.4
2017-11-16 11:00:00,532.988,148.297,68.976,66.2,0.0,9.3
2017-11-16 12:00:00,562.926,152.134,75.492,72.129,0.2,9.1
2017-11-16 13:00:00,526.754,151.482,73.544,66.897,0.0,9.2
2017-11-16 14:00:00,477.519,135.176,63.742,67.067,0.0,9.7
2017-11-16 15:00:00,433.526,119.889,58.663,69.927,0.1,10.1
2017-11-16 16:00:00,421.314,124.123,58.511,55.558,0.0,10.0
2017-11-16 17:00:00,464.561,129.656,53.113,49.134,0.8,8.5
2017-11-16 18:00:00,527.815,135.337,48.891,53.429,0.0,8.3
2017-11-16 19:00:00,557.789,162.21,51.048,51.195,0.0,7.8
2017-11-16 20:00:00,668.435,186.33,60.951,56.598,0.0,6.5
2017-11-16 21:00:00,887.218,215.05,73.857,63.055,0.0,4.8
2017-11-16 22:00:00,920.667,293.593,71.502,79.616,0.0,3.4
2017-11-16 23:00:00,701.743,340.572,64.993,75.087,0.0,2.8
2017-11-17 00:00:00,459.858,272.829,65.266,64.021,0.0,2.2
2017-11-17 01:00:00,321.506,167.928,64.87,64.932,0.0,1.5
2017-11-17 02:00:00,291.805,118.698,57.659,61.798,0.0,1.9
2017-11-17 03:00:00,293.746,87.591,42.279,49.072,0.0,1.0
2017-11-17 04:00:00,263.167,63.575,32.952,33.086,0.0,1.7
2017-11-17 05:00:00,259.11,54.109,32.709,32.812,0.0,4.8
2017-11-17 06:00:00,322.768,58.349,23.973,24.506,0.0,7.6
2017-11-17 07:00:00,423.895,67.245,24.418,15.998,0.0,8.6
2017-11-17 08:00:00,538.304,118.133,23.865,25.694,0.0,9.7
2017-11-17 09:00:00,558.093,150.069,40.121,35.985,0.0,9.7
2017-11-17 10:00:00,548.708,162.411,56.239,46.223,0.0,9.1
2017-11-17 11:00:00,534.292,173.214,69.659,61.39,0.0,8.6
2017-11-17 12:00:00,515.593,163.239,70.825,71.594,0.0,5.8
2017-11-17 13:00:00,469.762,144.868,64.092,74.24,0.0,4.5
2017-11-17 14:00:00,431.508,132.54,68.516,62.016,0.0,5.3
2017-11-17 15:00:00,430.376,132.559,62.607,57.881,0.0,5.2
2017-11-17 16:00:00,464.832,133.798,48.774,57.426,0.0,5.8
2017-11-17 17:00:00,518.907,134.529,52.682,52.569,0.0,4.6
2017-11-17 18:00:00,563.134,142.169,57.824,56.029,0.0,4.6
2017-11-17 19:00:00,578.644,155.24,55.899,56.14,0.0,5.0
2017-11-17 20:00:00,530.411,177.082,63.302,61.631,0.0,5.4
2017-11-17 21:00:00,453.3,158.12,74.082,68.149,0.0,5.9
2017-11-17 22:00:00,404.898,120.994,68.654,70.079,0.0,5.7
2017-11-17 23:00:00,356.877,121.178,56.809,61.22,0.0,6.3
2017-11-18 00:00:00,323.668,117.75,53.361,53.331,0.0,6.4
2017-11-18 01:00:00,313.796,94.359,54.246,53.134,0.0,6.6
2017-11-18 02:00:00,293.45,70.001,46.355,52.384,0.0,6.7
2017-11-18 03:00:00,242.351,60.296,33.472,46.307,0.0,6.6
2017-11-18 04:00:00,227.799,61.665,30.136,31.321,0.0,6.9
2017-11-18 05:00:00,235.526,50.113,23.823,28.898,0.1,7.1
2017-11-18 06:00:00,227.246,36.591,18.063,24.081,0.1,7.5
2017-11-18 07:00:00,315.008,49.189,17.083,15.872,0.2,8.3
2017-11-18 08:00:00,459.378,67.568,23.129,16.542,1.8,4.4
2017-11-18 09:00:00,573.305,113.548,24.476,17.258,0.8,6.3
2017-11-18 10:00:00,629.926,169.532,38.436,26.144,0.6,5.8
2017-11-18 11:00:00,636.562,184.425,64.073,51.221,0.0,5.4
2017-11-18 12:00:00,1186.802,191.463,86.5,80.501,0.0,5.0
2017-11-18 13:00:00,2351.119,275.359,97.969,95.61,0.0,4.8
2017-11-18 14:00:00,2383.2,562.062,118.589,97.998,0.0,4.6
2017-11-18 15:00:00,1417.936,724.221,234.233,180.396,0.0,3.7
2017-11-18 16:00:00,927.963,595.678,274.24,270.155,0.0,3.2
2017-11-18 17:00:00,738.41,405.035,201.795,236.756,0.0,3.1
2017-11-18 18:00:00,616.636,280.097,156.258,176.339,0.0,4.2
2017-11-18 19:00:00,536.592,262.29,123.989,141.594,0.0,4.5
2017-11-18 20:00:00,494.278,257.745,104.832,110.571,0.0,3.9
2017-11-18 21:00:00,451.088,230.771,95.677,95.997,0.0,3.8
2017-11-18 22:00:00,408.813,178.173,84.625,93.174,0.0,4.6
2017-11-18 23:00:00,394.472,139.297,66.098,77.342,0.7,4.4
2017-11-19 00:00:00,341.304,126.078,55.874,56.938,0.7,4.4
2017-11-19 01:00:00,267.053,119.824,46.621,49.643,0.0,4.6
2017-11-19 02:00:00,265.273,103.718,46.758,54.449,0.0,4.6
2017-11-19 03:00:00,306.698,78.722,37.483,38.703,0.0,5.1
2017-11-19 04:00:00,373.619,99.652,35.171,36.219,0.7,5.3
2017-11-19 05:00:00,430.924,155.047,100.265,60.178,0.1,6.6
2017-11-19 06:00:00,416.684,152.555,147.597,131.276,0.0,7.9
2017-11-19 07:00:00,404.837,111.606,130.979,145.75,0.0,8.2
2017-11-19 08:00:00,470.73,109.444,131.275,123.695,0.3,8.2
2017-11-19 09:00:00,748.11,150.774,135.281,135.785,0.0,8.3
2017-11-19 10:00:00,1069.265,202.046,140.892,135.51,0.0,8.0
2017-11-19 11:00:00,1029.468,243.91,140.404,140.743,0.0,6.8
2017-11-19 12:00:00,823.126,247.389,135.537,140.042,0.0,6.3
2017-11-19 13:00:00,687.786,214.123,135.653,134.782,0.0,6.0
2017-11-19 14:00:00,544.673,185.012,123.002,129.149,0.0,4.9
2017-11-19 15:00:00,496.736,161.61,95.723,109.095,0.0,5.1
2017-11-19 16:00:00,508.748,141.469,76.486,87.27,0.0,4.8
2017-11-19 17:00:00,517.509,127.828,80.17,75.781,0.0,5.8
2017-11-19 18:00:00,527.034,124.292,83.894,80.152,0.0,5.6
2017-11-19 19:00:00,506.274,138.402,87.803,81.995,0.0,4.7
2017-11-19 20:00:00,475.722,148.822,117.628,105.915,0.0,5.2
2017-11-19 21:00:00,403.697,140.571,116.661,126.489,0.1,5.5
2017-11-19 22:00:00,379.071,127.818,90.488,104.23,0.0,5.2
2017-11-19 23:00:00,377.43,125.276,72.16,83.243,0.0,5.2
2017-11-20 00:00:00,307.586,110.467,64.907,64.283,0.0,5.4
2017-11-20 01:00:00,250.829,77.025,57.923,53.161,0.0,6.0
2017-11-20 02:00:00,219.798,66.793,44.736,54.531,0.0,5.7
2017-11-20 03:00:00,189.237,66.978,37.745,44.105,0.0,5.6
2017-11-20 04:00:00,178.792,50.441,33.363,34.713,0.2,4.8
2017-11-20 05:00:00,188.868,40.059,24.026,24.802,0.6,4.7
2017-11-20 06:00:00,289.91,44.399,16.28,21.957,0.4,5.1
2017-11-20 07:00:00,743.327,85.94,22.208,24.812,0.5,5.0
2017-11-20 08:00:00,1442.08,227.279,28.888,25.089,0.9,4.8
2017-11-20 09:00:00,1664.511,452.034,75.839,41.761,0.5,4.7
2017-11-20 10:00:00,1412.915,555.35,147.5,101.486,0.8,4.9
2017-11-20 11:00:00,930.344,467.95,238.03,215.402,1.5,5.0
2017-11-20 12:00:00,1016.314,339.835,226.421,240.277,1.0,5.4
2017-11-20 13:00:00,1705.401,318.464,183.475,206.738,0.1,6.1
2017-11-20 14:00:00,2002.273,479.129,161.656,168.097,1.7,6.8
2017-11-20 15:00:00,1458.221,656.458,218.787,173.061,2.1,7.6
2017-11-20 16:00:00,1612.062,617.506,323.784,279.567,1.1,8.7
2017-11-20 17:00:00,2600.123,552.69,329.574,342.726,0.6,10.4
2017-11-20 18:00:00,3102.362,712.806,244.393,282.543,0.0,10.5
2017-11-20 19:00:00,3126.88,854.247,306.76,261.648,0.0,10.4
2017-11-20 20:00:00,3113.002,856.373,437.351,369.695,0.0,10.2
2017-11-20 21:00:00,3100.492,856.373,463.278,462.767,0.5,9.9
2017-11-20 22:00:00,2823.012,851.196,437.114,439.925,0.5,10.1
2017-11-20 23:00:00,1780.353,811.888,356.112,393.892,0.0,10.2
2017-11-21 00:00:00,831.111,747.132,320.263,353.351,0.0,10.3
2017-11-21 01:00:00,619.2,654.275,311.897,319.908,0.0,10.3
2017-11-21 02:00:00,494.025,542.755,281.987,292.587,0.1,10.1
2017-11-21 03:00:00,395.878,475.115,268.069,275.137,0.1,10.1
2017-11-21 04:00:00,352.337,436.921,257.159,261.046,0.2,10.4
2017-11-21 05:00:00,379.976,356.443,256.455,256.666,0.2,10.8
2017-11-21 06:00:00,645.212,275.538,217.324,246.201,0.3,11.0
2017-11-21 07:00:00,1422.996,309.826,141.889,181.727,1.3,11.1
2017-11-21 08:00:00,2127.853,498.7,107.104,113.961,0.8,11.2
2017-11-21 09:00:00,2050.336,673.255,148.478,115.13,1.7,11.3
2017-11-21 10:00:00,2012.7,674.023,237.967,192.592,1.6,11.9
2017-11-21 11:00:00,2020.911,646.824,276.249,262.736,2.4,11.6
2017-11-21 12:00:00,1893.5,669.543,321.035,295.082,0.7,11.4
2017-11-21 13:00:00,1791.84,691.462,392.815,358.24,0.2,11.4
2017-11-21 14:00:00,1448.931,695.939,405.201,407.18,0.0,11.6
2017-11-21 15:00:00,1039.682,642.48,376.413,393.021,0.0,11.5
2017-11-21 16:00:00,771.66,552.269,338.806,356.434,0.0,11.4
2017-11-21 17:00:00,699.297,444.719,308.72,326.386,0.0,10.8
2017-11-21 18:00:00,709.937,354.002,283.799,296.335,0.0,10.1
2017-11-21 19:00:00,684.91,305.116,224.721,258.251,0.1,10.1
2017-11-21 20:00:00,638.818,286.414,157.856,188.272,0.3,9.9
2017-11-21 21:00:00,570.63,261.257,140.673,146.32,0.3,10.3
2017-11-21 22:00:00,504.994,226.957,133.003,139.287,0.0,10.4
2017-11-21 23:00:00,446.262,227.907,122.277,124.198,0.1,9.9
2017-11-22 00:00:00,401.584,213.456,116.284,117.982,0.2,10.1
2017-11-22 01:00:00,389.902,174.167,114.498,116.115,0.1,10.5
2017-11-22 02:00:00,361.477,155.867,105.179,108.382,0.0,10.5
2017-11-22 03:00:00,353.795,139.064,95.047,101.481,0.5,10.1
2017-11-22 04:00:00,373.628,134.638,96.815,98.328,0.5,10.3
2017-11-22 05:00:00,413.493,135.847,89.339,92.246,0.3,10.8
2017-11-22 06:00:00,522.074,138.564,77.972,82.451,0.0,11.2
2017-11-22 07:00:00,721.948,192.3,85.728,82.603,0.0,11.4
2017-11-22 08:00:00,813.897,275.984,93.385,88.559,0.0,11.6
2017-11-22 09:00:00,717.787,325.218,120.957,103.915,0.0,11.8
2017-11-22 10:00:00,609.293,292.671,152.365,138.732,0.0,11.7
2017-11-22 11:00:00,587.542,241.93,154.799,155.962,0.0,10.9
2017-11-22 12:00:00,581.119,222.233,139.522,147.407,0.0,10.3
2017-11-22 13:00:00,528.313,198.556,122.161,130.509,0.0,10.4
2017-11-22 14:00:00,473.036,183.34,116.824,118.438,0.0,10.5
2017-11-22 15:00:00,451.48,186.893,110.206,114.83,0.0,10.3
2017-11-22 16:00:00,490.687,174.57,115.249,117.273,0.0,10.5
2017-11-22 17:00:00,531.688,165.458,112.978,112.616,0.0,10.1
2017-11-22 18:00:00,622.101,186.629,107.863,105.346,0.0,10.0
2017-11-22 19:00:00,671.979,225.157,113.761,111.674,0.0,9.9
2017-11-22 20:00:00,600.888,249.537,123.654,118.267,0.0,10.9
2017-11-22 21:00:00,547.768,236.466,130.556,126.189,0.0,10.9
2017-11-22 22:00:00,519.992,203.268,123.706,126.682,0.0,10.9
2017-11-22 23:00:00,462.182,203.683,117.439,121.944,0.0,11.2
2017-11-23 00:00:00,380.417,190.57,110.805,113.536,0.0,11.0
2017-11-23 01:00:00,297.284,137.748,102.745,106.36,0.0,11.0
2017-11-23 02:00:00,261.889,98.188,76.318,88.308,0.0,11.3
2017-11-23 03:00:00,258.538,84.55,46.29,58.737,0.0,11.6
2017-11-23 04:00:00,242.001,77.132,40.278,50.092,0.0,12.3
2017-11-23 05:00:00,276.105,67.843,31.257,36.087,0.0,12.8
2017-11-23 06:00:00,338.076,67.348,26.496,25.768,0.0,13.0
2017-11-23 07:00:00,438.083,96.024,31.069,31.164,0.0,13.0
2017-11-23 08:00:00,501.791,151.799,34.242,28.13,0.0,12.8
2017-11-23 09:00:00,500.123,175.67,52.91,40.784,0.2,12.4
2017-11-23 10:00:00,529.759,177.528,70.412,66.822,2.0,11.9
2017-11-23 11:00:00,529.096,173.99,74.582,74.515,0.9,10.2
2017-11-23 12:00:00,480.269,160.066,75.978,72.699,0.0,9.9
2017-11-23 13:00:00,731.967,151.402,72.999,72.872,0.0,9.0
2017-11-23 14:00:00,1311.818,191.054,67.745,67.647,0.0,8.2
2017-11-23 15:00:00,1270.349,341.589,104.858,65.526,0.0,7.3
2017-11-23 16:00:00,801.38,383.076,308.959,214.92,0.0,7.0
2017-11-23 17:00:00,643.893,267.461,443.735,410.212,0.0,7.1
2017-11-23 18:00:00,613.353,226.77,342.3,389.905,0.0,7.8
2017-11-23 19:00:00,634.955,233.753,273.016,294.773,0.0,7.8
2017-11-23 20:00:00,601.42,229.099,272.008,275.214,0.0,7.7
2017-11-23 21:00:00,538.347,210.055,253.856,270.561,0.0,7.6
2017-11-23 22:00:00,485.442,176.064,191.325,223.996,0.0,7.7
2017-11-23 23:00:00,401.879,170.822,130.053,154.312,0.0,7.6
2017-11-24 00:00:00,333.539,155.323,115.662,117.542,1.5,7.2
2017-11-24 01:00:00,299.556,110.684,108.929,112.217,0.5,6.9
2017-11-24 02:00:00,284.895,97.193,102.313,105.627,0.5,6.6
2017-11-24 03:00:00,396.79,86.619,96.636,100.38,0.1,6.4
2017-11-24 04:00:00,865.149,100.971,72.4,89.866,0.0,6.8
2017-11-24 05:00:00,1289.543,258.22,53.866,57.794,0.4,7.0
2017-11-24 06:00:00,1288.993,428.419,124.654,79.269,0.3,7.2
2017-11-24 07:00:00,1070.795,441.725,205.006,170.516,0.0,7.3
2017-11-24 08:00:00,868.29,385.144,205.624,211.862,0.0,7.8
2017-11-24 09:00:00,812.615,337.806,186.867,196.575,0.0,8.0
2017-11-24 10:00:00,784.974,301.988,151.303,168.683,0.0,8.1
2017-11-24 11:00:00,690.916,278.688,120.351,134.736,0.0,7.7
2017-11-24 12:00:00,614.465,248.944,115.818,117.989,0.0,6.1
2017-11-24 13:00:00,567.519,215.801,110.679,112.96,0.0,5.5
2017-11-24 14:00:00,520.608,201.821,93.778,102.165,0.0,4.3
2017-11-24 15:00:00,490.323,186.326,76.941,89.291,0.0,3.7
2017-11-24 16:00:00,476.207,178.451,71.23,77.704,0.0,3.4
2017-11-24 17:00:00,507.198,171.595,71.433,67.354,0.0,3.6
2017-11-24 18:00:00,561.693,185.955,67.799,64.341,0.0,3.5
2017-11-24 19:00:00,573.566,209.052,65.097,67.59,0.0,3.3
2017-11-24 20:00:00,535.156,216.986,76.613,73.406,0.0,2.7
2017-11-24 21:00:00,477.201,205.504,80.376,80.266,0.0,2.8
2017-11-24 22:00:00,443.312,175.595,73.952,82.881,0.0,2.7
2017-11-24 23:00:00,407.581,160.25,68.164,68.627,0.0,2.4
2017-11-25 00:00:00,373.763,156.32,65.532,57.063,0.0,0.9
2017-11-25 01:00:00,328.755,140.642,58.556,60.843,0.0,-0.4
2017-11-25 02:00:00,255.845,110.192,52.24,54.82,0.0,-0.2
2017-11-25 03:00:00,250.845,91.438,47.275,50.625,0.0,0.3
2017-11-25 04:00:00,235.433,71.824,45.111,45.418,0.0,-0.3
2017-11-25 05:00:00,204.444,67.779,34.292,35.089,0.0,2.1
2017-11-25 06:00:00,240.659,66.218,33.775,34.312,0.0,3.6
2017-11-25 07:00:00,353.387,64.557,25.444,25.376,0.0,5.0
2017-11-25 08:00:00,521.272,93.923,21.3,25.691,0.0,5.4
2017-11-25 09:00:00,658.009,148.337,35.35,28.335,0.0,5.9
2017-11-25 10:00:00,696.792,202.371,52.386,34.888,0.0,5.3
2017-11-25 11:00:00,685.579,219.395,76.528,63.066,0.0,4.6
2017-11-25 12:00:00,866.771,214.176,103.673,98.199,0.0,3.8
2017-11-25 13:00:00,1435.221,228.616,111.467,113.724,0.0,3.3
2017-11-25 14:00:00,1521.186,439.286,101.356,105.688,0.0,3.5
2017-11-25 15:00:00,1007.217,612.534,143.481,102.395,0.0,3.5
2017-11-25 16:00:00,727.773,520.145,227.859,193.787,0.1,2.9
2017-11-25 17:00:00,648.824,428.844,219.396,246.443,0.0,2.8
2017-11-25 18:00:00,639.476,354.054,145.37,177.023,0.0,2.8
2017-11-25 19:00:00,689.503,288.598,103.295,121.957,0.0,2.2
2017-11-25 20:00:00,686.374,290.802,91.069,93.4,0.2,2.9
2017-11-25 21:00:00,590.819,289.047,91.108,88.784,0.0,2.5
2017-11-25 22:00:00,547.842,236.431,86.233,90.932,0.0,2.5
2017-11-25 23:00:00,1385.278,177.812,78.619,87.582,0.2,2.2
2017-11-26 00:00:00,2634.369,341.477,64.168,68.109,0.1,2.1
2017-11-26 01:00:00,3024.065,630.625,64.384,56.345,0.0,2.6
2017-11-26 02:00:00,2347.186,734.519,110.044,89.31,0.0,2.3
2017-11-26 03:00:00,1435.283,694.743,157.797,136.69,1.4,3.2
2017-11-26 04:00:00,1353.598,588.401,149.093,158.611,0.8,3.5
2017-11-26 05:00:00,1423.902,571.705,95.353,122.494,0.1,4.0
2017-11-26 06:00:00,1353.65,590.122,122.935,97.137,0.0,5.0
2017-11-26 07:00:00,1682.688,522.027,160.57,150.098,0.0,5.2
2017-11-26 08:00:00,2335.084,618.198,117.67,147.338,0.0,5.4
2017-11-26 09:00:00,2453.021,820.708,207.834,122.827,0.0,5.6
2017-11-26 10:00:00,1916.924,896.498,325.923,270.155,0.0,4.9
2017-11-26 11:00:00,2201.596,883.767,325.528,359.365,0.2,5.2
2017-11-26 12:00:00,2944.572,851.612,302.073,307.902,0.0,4.9
2017-11-26 13:00:00,3101.12,862.226,261.651,286.943,0.0,4.7
2017-11-26 14:00:00,3002.682,892.154,231.906,241.818,0.3,4.7
2017-11-26 15:00:00,2245.249,900.011,272.012,231.505,0.0,4.6
2017-11-26 16:00:00,1285.143,900.011,324.878,305.634,0.0,3.3
2017-11-26 17:00:00,922.373,900.011,286.674,325.785,0.0,2.9
2017-11-26 18:00:00,827.208,845.207,253.531,251.814,0.0,2.6
2017-11-26 19:00:00,872.465,757.069,302.385,280.936,0.0,2.4
2017-11-26 20:00:00,930.161,710.319,275.938,311.162,0.0,2.2
2017-11-26 21:00:00,831.551,659.432,184.224,222.875,0.0,3.1
2017-11-26 22:00:00,691.396,575.237,144.758,162.069,0.0,3.8
2017-11-26 23:00:00,604.495,514.553,128.427,135.091,0.0,3.4
2017-11-27 00:00:00,531.256,458.438,118.721,120.239,0.0,3.7
